ID,Teff,logg,Tmag
10163838,3633.0,4.72846,12.8174
14034600,3563.0,4.86704,12.8175
82390592,3391.0,4.88026,12.8177
12104810,3498.0,4.81583,12.8183
251630511,3913.0,4.6535,12.8186
249831571,3059.0,5.08497,12.8194
376880903,3729.0,4.73913,12.8194
13260257,3571.0,4.86827,12.8196
219844898,3825.0,4.7372,12.8197
10605297,3030.0,4.90595,12.8198
406843227,3770.0,4.68341,12.822
233680140,3750.0,4.7194,12.8226
379600755,3605.0,4.654,12.823
389900760,3179.0,4.99978,12.8233
249888080,3315.0,4.88138,12.8251
403438720,3784.0,4.63966,12.8253
251594324,3692.0,4.61304,12.8263
410708883,3395.0,4.82543,12.8267
420265356,3306.0,4.99849,12.827
403684938,3944.0,4.64196,12.8274
396487014,3258.0,4.88482,12.8278
428164134,3384.0,4.92536,12.8282
116621997,3871.0,4.67135,12.8285
354799201,3878.0,4.64962,12.8298
390576392,3278.0,4.93827,12.8304
229782543,3515.0,4.73499,12.8304
396570431,3493.0,4.69611,12.8307
12828458,3499.0,4.68164,12.8312
356821294,3765.0,4.71375,12.8321
326777406,3625.0,4.77994,12.8322
249942490,3940.0,4.60673,12.8333
317474585,3892.0,4.6713,12.8337
245541334,3766.0,4.63412,12.8338
470795870,3954.0,4.65422,12.8343
103948521,3570.0,4.77415,12.8343
347761314,3502.0,4.80927,12.8351
198238742,3400.0,4.79193,12.8361
399443612,3740.0,4.66732,12.8362
366580935,3232.0,4.90199,12.8374
395923300,3408.0,4.85071,12.8383
370122388,3658.0,4.76221,12.8387
229672676,3388.0,4.91633,12.8394
284050381,3415.0,4.7684,12.8417
251144378,3940.0,4.644,12.8443
368450584,3823.0,4.68511,12.8444
241015023,3251.0,4.92327,12.8447
470923678,3412.0,4.96447,12.8471
417766930,3431.0,4.90765,12.8477
251436443,3408.0,4.81834,12.8484
263969360,3771.0,4.90556,12.8485
50044130,3577.0,4.71001,12.8486
453269374,3527.0,4.80177,12.8492
362225191,3757.0,4.72767,12.8508
249899391,3623.0,4.7292,12.8509
353551721,3713.0,4.70286,12.8512
353819662,3415.0,4.88837,12.8516
407574348,3317.0,5.13773,12.8517
50263599,3883.0,4.69774,12.8518
72084445,3397.0,4.84996,12.8518
233199387,3142.0,4.93027,12.852
81506915,3193.0,5.04657,12.8524
357527102,3435.0,4.83426,12.8526
406536926,3296.0,4.88491,12.8529
77322352,3437.0,4.88698,12.853
420267547,3344.0,4.84938,12.8534
279921428,3329.0,4.90928,12.8535
417664416,3686.0,4.73673,12.8547
271234263,3715.0,4.73452,12.8554
435742275,3364.0,4.84116,12.8555
160599479,3725.0,4.73304,12.8556
198365980,3683.0,4.7365,12.8563
271242003,3553.0,4.79674,12.8566
331512497,3876.0,4.63081,12.8579
285753035,3806.0,4.66669,12.8586
55083482,3994.0,4.61167,12.8592
236764134,3317.0,4.90503,12.8595
354697071,3898.0,4.64237,12.8602
247400145,3266.0,4.96552,12.8609
297655906,3274.0,4.86637,12.8611
422540227,3808.0,4.66301,12.8614
470914950,3470.0,4.95494,12.8618
10870826,3326.0,4.9333,12.8619
251378568,3598.0,4.70506,12.8634
371002637,3272.0,4.83275,12.8644
230380624,3421.0,4.86079,12.8645
280323250,3665.0,4.69389,12.8658
233656965,3493.0,4.80832,12.8675
229444326,3417.0,4.91887,12.8677
356863096,3425.0,4.74745,12.8678
326885638,3755.0,4.71462,12.868
452969201,3792.0,4.76645,12.8681
198186473,3602.0,4.73868,12.8684
207463935,3476.0,4.85074,12.8685
408706742,3338.0,4.94264,12.8688
12909405,3427.0,4.80342,12.8691
279499069,3745.0,4.70597,12.8695
461595886,3230.0,5.00697,12.8702
396656170,3932.0,4.6549,12.8703
327011943,3312.0,4.89439,12.8705
116989163,3403.0,4.61536,12.8711
348019224,3575.0,4.6102,12.8712
461445459,3886.0,4.69818,12.8717
334831854,3638.0,4.78363,12.872
13360804,3468.0,4.93346,12.872
232676321,3576.0,4.73051,12.8728
252812562,3758.0,4.67908,12.8731
237232981,3311.0,4.91149,12.8737
309056793,3668.0,4.82676,12.874
332495610,3804.0,4.6895,12.8764
353781241,3405.0,4.98458,12.877
397928970,3644.0,4.80871,12.8776
149851496,3473.0,4.84269,12.8786
359482441,3315.0,4.88415,12.8795
431900940,3326.0,4.86932,12.8802
165549035,3620.0,4.75178,12.8805
12325486,3842.0,4.70457,12.8819
431767433,3426.0,4.85996,12.8823
312339776,3692.0,4.75202,12.8823
229978252,3488.0,4.7894,12.8848
421117621,3568.0,4.81208,12.8855
389966739,3558.0,4.77899,12.886
263969021,3548.0,4.77973,12.8862
233577023,3524.0,4.961,12.8865
251765262,3645.0,4.86269,12.8865
389917014,3682.0,4.87531,12.8871
21098583,3122.0,4.99978,12.888
230119493,3347.0,4.79954,12.8888
436869614,3216.0,5.00676,12.8897
379607725,3747.0,4.66672,12.8902
381779229,3383.0,4.89268,12.8903
252124767,3292.0,4.99116,12.8906
229675969,3383.0,4.85112,12.8923
237294812,3454.0,4.85152,12.8926
333802417,3408.0,4.82077,12.893
280130817,3385.0,4.84494,12.8932
431898644,3279.0,4.84258,12.8946
251791392,3437.0,4.83283,12.895
315615664,3894.0,4.64557,12.8951
320044157,3518.0,4.77232,12.8957
372275092,3427.0,4.71385,12.8968
251622893,3893.0,4.62324,12.8982
402811265,3504.0,4.74454,12.8993
366187165,3779.0,4.63695,12.8995
445351605,3868.0,4.66821,12.9003
101256414,3222.0,5.01381,12.9007
271527700,3353.0,4.77587,12.9007
249861653,3901.0,4.66323,12.9013
12746388,3807.0,4.67933,12.9024
356785359,3407.0,4.82444,12.9029
230075220,3446.0,4.86073,12.9032
419752084,3609.0,4.69285,12.9036
390897281,3888.0,4.68884,12.9039
251327071,3744.0,4.68836,12.9042
302238556,3685.0,4.65409,12.9045
230391988,3397.0,4.84669,12.9047
338161796,3772.0,4.675,12.9049
5642796,3473.0,4.86259,12.9069
384916503,3516.0,4.71564,12.907
302159595,3444.0,4.79297,12.9072
372271493,3646.0,4.75171,12.9078
417415878,3370.0,4.80151,12.9088
332570014,3302.0,4.86257,12.909
14034865,3531.0,4.73361,12.9091
302686340,3589.0,4.7126,12.9092
186670415,3510.0,4.8543,12.9096
65445866,3177.0,5.04102,12.9103
434806637,3660.0,4.71802,12.9121
444523826,3905.0,4.64102,12.9122
293185968,3322.0,4.90699,12.9132
229788783,3434.0,4.78486,12.9137
275762752,3939.0,4.72261,12.914
67996221,3230.0,4.96874,12.9148
470876781,3346.0,4.83373,12.9152
389632893,3607.0,4.72832,12.9153
236713189,3506.0,4.91187,12.9158
264180192,3445.0,4.96421,12.916
198162429,3439.0,4.7846,12.9173
259967568,3378.0,4.91009,12.9179
230050842,3570.0,4.73982,12.9182
285668665,3481.0,4.85781,12.92
232617516,3503.0,4.78309,12.9202
243278225,3462.0,4.76247,12.9202
400891204,3007.0,5.15173,12.9202
237296488,3482.0,4.86464,12.921
255803944,3540.0,4.80802,12.9213
311234051,3543.0,4.92243,12.9214
283930809,3506.0,4.71574,12.9216
403438467,3285.0,4.87039,12.9221
233501704,3535.0,4.87445,12.9224
117314067,3580.0,4.68875,12.9234
236785450,3736.0,4.74722,12.9235
53713272,3559.0,4.77066,12.924
350071178,3459.0,4.8306,12.9249
311235091,3564.0,4.73961,12.9255
428393738,3926.0,4.64101,12.9263
71934863,3904.0,4.65566,12.9264
462619951,3652.0,4.77489,12.9266
351615518,3541.0,4.78764,12.927
441715840,3730.0,4.78453,12.9271
72085979,3638.0,4.79706,12.9278
444743727,3462.0,4.79302,12.9282
305044153,3345.0,4.78344,12.9288
399134759,3403.0,4.88489,12.9294
301989300,3951.0,4.64014,12.9298
353550320,3890.0,4.66678,12.9303
77224436,3235.0,4.99673,12.9303
233501287,3229.0,4.9713,12.9309
198157501,3512.0,4.7706,12.9318
357831022,3154.0,5.03029,12.932
462620192,3590.0,4.8607,12.9322
348668302,3765.0,4.66504,12.9323
422989796,3397.0,4.81521,12.9325
406630406,3752.0,4.72087,12.933
229607373,3582.0,4.77427,12.9341
351687756,3938.0,4.72264,12.9344
307207575,3588.0,4.77616,12.9368
232608892,3505.0,4.80208,12.9386
279606304,3541.0,4.75872,12.9389
280415151,3430.0,4.83819,12.9416
461357617,3402.0,4.84803,12.9417
265098605,3372.0,4.81775,12.9421
229502129,3546.0,4.80591,12.9432
230119054,3508.0,4.74564,12.9433
12734824,3224.0,4.96028,12.944
230069233,3560.0,4.80278,12.9443
71747132,3575.0,4.67972,12.9451
10508208,3443.0,4.7521,12.9454
332504630,3444.0,4.79391,12.9467
327369923,3683.0,4.7173,12.9483
420137203,3426.0,4.84903,12.9487
235993422,3204.0,4.94374,12.9494
229704090,3452.0,4.82003,12.9498
201114321,3236.0,4.85964,12.9509
288523776,3397.0,4.88053,12.9516
289581485,3722.0,4.74055,12.9523
367101681,3512.0,4.8703,12.953
230133607,3671.0,4.76325,12.9542
233682516,3458.0,4.80616,12.9544
250795785,3363.0,4.87452,12.9546
232682362,3507.0,4.84541,12.9563
467325858,3542.0,4.86621,12.9563
224597852,3418.0,4.75734,12.9564
453183874,3444.0,4.72683,12.9573
82570498,3577.0,4.74002,12.9575
238652420,3317.0,4.8878,12.9592
301477095,3617.0,4.73409,12.9592
427443763,3808.0,4.68351,12.9593
82689824,3806.0,4.75162,12.9604
259232212,3576.0,4.84526,12.9609
230125089,3356.0,4.85763,12.9613
259381853,3374.0,4.89637,12.9627
51964499,3586.0,4.8253,12.9627
236767740,3613.0,4.77372,12.963
445315248,3892.0,4.68273,12.9641
256612420,3528.0,4.75894,12.9643
383553281,3031.0,5.10876,12.9645
470817750,3582.0,4.67721,12.9654
265002061,3866.0,4.69035,12.9655
417304363,3658.0,4.73942,12.9669
235936782,3272.0,4.89702,12.9672
403884024,3621.0,4.83745,12.9678
453014079,3481.0,4.75564,12.9681
219775481,3196.0,5.1356,12.9682
428991040,3271.0,4.92905,12.9687
307116954,3775.0,4.66578,12.9687
82095016,3589.0,4.92495,12.9689
354836101,3850.0,4.69399,12.9692
369148606,3509.0,4.83829,12.9693
245506002,3717.0,4.73918,12.9696
249949155,3840.0,4.66534,12.9696
233616461,3580.0,4.78921,12.9697
283246512,3435.0,4.71474,12.9699
470677330,3466.0,4.86634,12.97
450155585,3431.0,4.86091,12.9705
117116369,3413.0,4.89133,12.9705
285225084,3613.0,4.70559,12.971
288513840,3409.0,4.89319,12.9714
230072725,3393.0,4.78792,12.9722
354690502,3469.0,4.83155,12.9722
219881072,3059.0,5.07286,12.9727
441811894,3136.0,4.95114,12.973
118390751,3399.0,4.88334,12.9734
459985664,3629.0,4.74448,12.974
348673213,3896.0,4.64192,12.974
251330763,3691.0,4.64851,12.9743
258700593,3317.0,4.91121,12.9751
236783276,3718.0,4.79919,12.9757
372348896,3559.0,4.77975,12.9771
316043081,3921.0,4.64998,12.9779
396568051,3158.0,4.98421,12.9779
445141725,3451.0,4.85908,12.9781
372390514,3140.0,4.99123,12.9782
117111190,3632.0,4.74334,12.9785
116270235,3443.0,4.84378,12.9791
417234478,3169.0,4.97116,12.9805
229588207,3505.0,4.82984,12.9805
400251250,3460.0,4.71743,12.9806
49856014,3662.0,4.70484,12.981
177882009,3315.0,4.8702,12.9813
251833430,3494.0,4.74255,12.9817
284971405,3274.0,4.87144,12.9827
258514285,3468.0,4.842,12.9836
28694153,3188.0,5.03664,12.9847
272786763,3531.0,4.79955,12.9857
444742340,3428.0,4.85533,12.9861
331857753,3596.0,4.69257,12.9863
229689348,3365.0,4.79912,12.9865
251219579,3576.0,4.78085,12.9866
279606560,3539.0,4.71826,12.9868
200938697,3450.0,4.88339,12.9876
354289434,3724.0,4.74549,12.9876
399623138,3179.0,5.10662,12.9883
50759279,3422.0,4.86638,12.9887
428527862,3900.0,4.6833,12.9893
5734477,3490.0,4.92105,12.9902
377154384,3716.0,4.79499,12.992
279612687,3237.0,4.97355,12.9933
445425762,3841.0,4.71705,12.9955
94369231,3273.0,4.88475,12.9958
305826824,3911.0,4.69754,12.9971
198382049,3589.0,4.80099,12.9973
470805718,3417.0,4.76004,12.9982
229586554,3439.0,4.81608,12.9984
264807921,3576.0,4.77559,12.9986
233096878,3445.0,4.81897,12.9988
453152796,3433.0,4.79656,12.9991
406597741,3577.0,4.82215,12.9994
418262914,3298.0,4.87614,12.9994
470937980,3633.0,4.78883,13.0002
445282990,3666.0,4.77633,13.0004
336291382,3431.0,4.91089,13.0012
331790809,3215.0,4.88563,13.0023
332810991,3262.0,4.90082,13.0029
229941196,3656.0,4.78586,13.0046
270008446,3277.0,4.89595,13.0058
256207243,3878.0,4.6356,13.0071
368383612,3356.0,4.78418,13.0084
396160495,3377.0,4.9287,13.009
323449035,3339.0,4.90867,13.0096
50687548,3377.0,4.78396,13.0099
441793937,3514.0,4.78381,13.0104
12982367,3591.0,4.75739,13.011
230391647,3416.0,4.84018,13.0111
370429390,3372.0,4.89064,13.0117
347308754,3548.0,4.81311,13.0121
348637010,3395.0,4.9597,13.0131
246980386,3304.0,5.00584,13.014
186627569,3217.0,4.94135,13.0155
312776530,3445.0,4.79529,13.0164
117616413,3883.0,4.72637,13.0189
366679666,3442.0,4.93108,13.0191
13279418,3445.0,4.95682,13.0204
301471249,3805.0,4.65985,13.0214
229406415,3345.0,4.81282,13.0237
35025268,2853.0,5.21834,13.0239
77548580,3163.0,4.94491,13.024
371008656,3555.0,4.83934,13.0245
199666622,3263.0,4.97684,13.0259
422253150,3325.0,4.9697,13.0269
284316352,3675.0,4.77993,13.0281
271339099,3732.0,4.73433,13.0284
320182169,3584.0,4.7496,13.0296
377072689,3420.0,4.77705,13.0312
470888588,3568.0,4.76262,13.0314
335797473,3099.0,5.05706,13.0317
289537812,3454.0,4.87117,13.0329
470818648,3301.0,4.90538,13.033
229709436,3737.0,4.78417,13.0339
396560728,3677.0,4.68698,13.0358
363759046,3861.0,4.727,13.0363
461318755,3580.0,4.75684,13.0364
387527558,3514.0,4.81377,13.0367
374400367,3820.0,4.71373,13.0371
264615360,3373.0,4.65353,13.0377
396201100,3529.0,4.76951,13.0384
10355226,3263.0,4.95552,13.0389
233740704,3337.0,4.94875,13.0396
354790988,3237.0,4.98621,13.0397
192739578,3513.0,4.86911,13.0421
372728288,3418.0,4.89047,13.0436
117269753,3810.0,4.73879,13.045
264174160,3190.0,4.92154,13.0453
251573127,3482.0,4.70705,13.0458
427442752,3801.0,4.71614,13.0459
424731131,3368.0,4.86024,13.0461
420653565,3361.0,4.85525,13.0492
298356280,3254.0,4.99129,13.0496
224608234,3323.0,4.88831,13.0498
117755701,3632.0,4.66505,13.05
403253684,3567.0,4.72434,13.0517
419245788,3411.0,4.78657,13.052
351688495,3664.0,4.68769,13.0525
323059769,3384.0,4.95319,13.0527
251204406,3384.0,4.95359,13.0534
252106444,3893.0,4.6755,13.0535
316131539,3715.0,4.76693,13.0549
198210511,3457.0,4.88731,13.0551
441730472,3769.0,4.6798,13.0553
372503449,3737.0,4.7416,13.0554
287138724,3380.0,4.82294,13.0555
81594681,3473.0,4.74358,13.0556
352840869,3305.0,4.83975,13.0562
198211716,3467.0,4.79174,13.0586
305047661,3353.0,4.91538,13.0588
354868690,3628.0,4.77789,13.059
65694055,3364.0,4.87142,13.0591
312469602,3827.0,4.67891,13.0596
408732622,3358.0,4.94282,13.0596
236713351,3337.0,4.88896,13.0598
399082335,3464.0,4.74497,13.06
275857804,3590.0,4.759,13.061
272784685,3639.0,4.68518,13.0622
237209730,3625.0,4.74287,13.0626
219793020,3318.0,4.82373,13.0628
312149242,3286.0,4.88956,13.063
327732582,3330.0,4.91633,13.0631
417257231,3719.0,4.71239,13.0639
265386046,3669.0,4.71227,13.0651
376405612,3908.0,4.73539,13.0652
379374733,3549.0,4.76263,13.0657
285576155,3589.0,4.78358,13.066
353240445,3307.0,4.93409,13.066
343268431,3013.0,5.04901,13.0667
445285461,3371.0,5.03362,13.067
82238383,3705.0,4.746,13.0679
230119055,3484.0,4.76441,13.0682
237289349,3727.0,4.76798,13.0695
338431285,3395.0,4.93194,13.0696
311822272,3411.0,4.81775,13.0697
356700300,3560.0,4.7734,13.0699
331859932,3558.0,4.70678,13.072
34787125,3138.0,5.07854,13.0722
369992073,3891.0,4.7149,13.073
452919925,3521.0,4.88619,13.0732
265091455,3812.0,4.67043,13.0732
245479205,3907.0,4.64845,13.0733
315929373,3499.0,4.83121,13.0761
441812190,3504.0,4.80516,13.0764
468750384,3176.0,4.97388,13.0766
436927750,3416.0,4.90275,13.0767
269320242,3156.0,4.92276,13.0795
283986853,3387.0,4.94728,13.0802
468520871,3349.0,4.91597,13.0812
351695758,3425.0,4.86309,13.0817
54365102,3643.0,4.71694,13.0827
199547573,3691.0,4.82202,13.083
384808569,3445.0,4.82765,13.0833
230081659,3361.0,4.85598,13.0843
354642652,3638.0,4.73518,13.0847
279349119,3697.0,4.81517,13.0847
367681716,3285.0,5.0445,13.0851
240809195,3428.0,4.8647,13.0865
229781039,3439.0,4.83535,13.0867
419253850,3350.0,4.85181,13.087
401081858,3611.0,4.81916,13.0874
61045650,3205.0,5.05333,13.0881
233082738,3519.0,4.8226,13.0882
376117184,3519.0,4.77971,13.0888
445638879,3720.0,4.71492,13.0889
264808134,3519.0,4.80403,13.0895
315733299,3754.0,4.70504,13.0895
13840993,3626.0,4.75025,13.0896
453226699,3479.0,4.75066,13.0898
288468109,3458.0,4.85245,13.0898
387510795,3581.0,4.86305,13.0904
316330494,3735.0,4.66421,13.0912
241018607,3329.0,4.96872,13.0914
165550041,3493.0,4.85243,13.0919
428379520,3486.0,4.86709,13.0931
200996397,3370.0,4.88514,13.0935
470243326,3382.0,4.94591,13.0938
456042926,3694.0,4.75807,13.0938
235684525,3268.0,4.84215,13.0943
385406028,3868.0,4.6606,13.0944
372270768,3567.0,4.81495,13.0954
441730358,3381.0,4.98249,13.0957
198557860,3092.0,4.9179,13.096
458947909,3618.0,4.75888,13.0961
376869545,3377.0,4.85103,13.0965
461420491,3565.0,4.81926,13.0965
272830315,3794.0,4.78773,13.0971
279503509,3570.0,4.78736,13.0977
258701920,3446.0,4.78681,13.099
236759049,3212.0,4.92586,13.0994
402977577,3412.0,4.87463,13.0997
396195162,3512.0,4.81585,13.0998
360020321,2920.0,5.16471,13.0999
283735506,3463.0,4.7791,13.1002
26500907,3355.0,4.95796,13.1008
378655706,3787.0,4.74674,13.101
251416036,3460.0,4.7921,13.101
230050730,3279.0,5.05628,13.1011
26649956,3435.0,4.93838,13.1012
416089233,3204.0,5.01866,13.1043
284892190,3418.0,4.8465,13.1044
117033109,3070.0,5.07795,13.1045
433140195,3397.0,4.9525,13.1056
21162620,3193.0,4.99685,13.1064
285435337,3756.0,4.64968,13.1071
13839246,3519.0,4.78109,13.1074
285671839,3298.0,4.82355,13.1079
308120054,3298.0,4.99194,13.108
445133142,3553.0,4.75541,13.1083
245697082,3760.0,4.72845,13.1083
366588263,3368.0,4.98342,13.1084
230073286,3622.0,4.87843,13.1097
385400392,3569.0,4.84914,13.1117
379483317,3822.0,4.71512,13.113
233199944,3544.0,4.7906,13.113
445664676,3671.0,4.7262,13.1133
449998925,3438.0,4.94293,13.1141
237099061,3417.0,4.92855,13.1142
272046404,3272.0,4.87661,13.1143
219773818,2994.0,5.09725,13.1144
138019688,3403.0,4.93432,13.1148
441789542,3454.0,4.86185,13.1152
289571829,3281.0,4.87749,13.1154
10872565,3620.0,4.79474,13.1156
368233875,3564.0,4.72984,13.1166
372510837,3635.0,4.68288,13.1169
367143560,3224.0,4.99475,13.1184
458919543,3896.0,4.71048,13.1199
230112311,3488.0,4.77028,13.1223
264916769,3551.0,4.75961,13.1225
288515846,3310.0,4.87561,13.1235
384816818,3322.0,4.88036,13.1237
376880828,3498.0,4.81065,13.1239
366070392,3468.0,4.89349,13.1243
35159084,3236.0,4.94799,13.1244
129985093,3185.0,4.94995,13.1246
368375137,3218.0,4.91776,13.1256
232616019,3196.0,4.85749,13.1266
359250253,3342.0,4.96281,13.1268
219791669,3317.0,4.78338,13.1278
387682152,3297.0,4.86172,13.1294
467603632,3230.0,4.91708,13.1295
237096789,3598.0,4.8579,13.1338
258775125,3410.0,4.83574,13.1356
424387568,3481.0,4.86242,13.1372
445312503,3590.0,4.75205,13.1381
288428751,3588.0,4.78292,13.1387
458970672,3601.0,4.77075,13.1394
428464693,3279.0,4.91111,13.1395
198204693,3546.0,4.78105,13.1406
82568508,3403.0,4.83163,13.1407
401085949,3445.0,4.83779,13.1414
348139478,3918.0,4.66547,13.1416
279660773,3285.0,4.91341,13.1419
272419520,3395.0,4.78194,13.1426
403574563,3568.0,4.74471,13.1454
468280618,3577.0,4.88376,13.1459
192594014,3254.0,4.91809,13.1461
236874149,3377.0,5.02758,13.1468
385338332,3579.0,4.85112,13.1476
359134297,3317.0,4.76921,13.1478
353490430,3260.0,4.7948,13.1482
452966248,3670.0,4.70204,13.1486
424389265,2976.0,5.11622,13.1488
250716286,3210.0,5.00028,13.1496
370280264,3612.0,4.73449,13.1499
259270741,3549.0,4.9143,13.1502
368601838,3520.0,4.79105,13.1509
279345119,3375.0,4.81269,13.152
237096439,3478.0,4.86119,13.1525
376870091,3162.0,4.99909,13.1539
353022251,3444.0,4.94991,13.1574
229682791,3291.0,4.81683,13.1586
354287347,3180.0,5.04671,13.1589
237218043,3481.0,4.90375,13.1593
307114543,3463.0,4.90309,13.1594
279504326,3302.0,4.79726,13.1604
232629466,3662.0,4.77357,13.1618
233204783,3340.0,4.87831,13.1633
331852661,3704.0,4.70701,13.1637
259233660,3419.0,4.84756,13.1638
219740029,3488.0,4.7874,13.164
420392688,3836.0,4.68639,13.1642
251701925,3487.0,4.82177,13.1645
424093916,3138.0,5.00252,13.1652
397928961,3585.0,4.84049,13.1657
139428441,3181.0,4.94215,13.1658
259036807,3376.0,4.84686,13.1659
232649744,3126.0,5.00728,13.1664
358908226,3169.0,4.91558,13.1665
356241935,3265.0,4.90794,13.1665
389902064,2985.0,5.13172,13.1665
352193694,3316.0,4.73201,13.1689
229473874,3619.0,4.81115,13.169
256413515,3665.0,4.78055,13.169
459980945,3633.0,4.8081,13.1706
233211109,3439.0,4.87157,13.171
258350606,3299.0,4.92927,13.1713
458970710,3579.0,4.7824,13.172
369272316,3304.0,4.89582,13.1724
84165381,3442.0,4.77384,13.1732
233498444,3480.0,4.81713,13.1734
370269869,3614.0,4.79099,13.1735
240821194,2972.0,5.15675,13.1751
298735541,3494.0,4.84821,13.1753
381585029,3182.0,5.02055,13.1769
441761963,3328.0,4.8226,13.1769
192536810,3318.0,4.99505,13.1775
428962668,3413.0,4.92799,13.1799
256480669,3458.0,4.92609,13.1821
369824637,3482.0,4.80458,13.183
470113124,3368.0,4.91617,13.1834
353018612,3294.0,4.95453,13.1858
327189990,3148.0,4.95105,13.1867
240903831,3211.0,4.92626,13.1871
444410594,3760.0,4.70185,13.1872
320272042,3213.0,4.98708,13.1873
379530943,3588.0,4.72022,13.1884
245711435,3469.0,4.84966,13.1885
350734035,2987.0,4.99919,13.1903
459977111,3486.0,4.79717,13.1913
52261296,3694.0,4.72164,13.192
422983378,3498.0,4.89632,13.1924
353938213,3181.0,4.94262,13.1926
104152057,3687.0,4.69613,13.194
331513438,3226.0,4.88291,13.1951
445402420,3699.0,4.71432,13.196
364075572,3342.0,4.85455,13.1964
389768460,3650.0,4.761,13.1973
198278424,3438.0,4.80311,13.1976
279442766,3456.0,4.69703,13.1977
364118559,3921.0,4.86392,13.1979
237214260,3230.0,4.8121,13.1994
449987718,3326.0,4.85669,13.1995
427448562,3379.0,4.89402,13.2003
82345641,3343.0,4.96074,13.2029
256208364,3508.0,4.7024,13.2029
435355079,3516.0,4.74928,13.2031
332679166,3696.0,4.73753,13.2048
444494319,3391.0,4.75457,13.2054
13766867,3331.0,4.954,13.2061
84226028,3566.0,4.81485,13.2074
332476224,3018.0,4.98445,13.2081
399737080,3350.0,4.93944,13.2089
233540482,3525.0,4.82222,13.2093
297779917,3343.0,4.83068,13.2104
376354329,3460.0,4.85196,13.2106
427343893,3468.0,4.7147,13.2107
381782974,3175.0,5.00537,13.2116
286219561,3244.0,4.92712,13.2136
268631337,3452.0,4.83171,13.2139
54529963,3813.0,4.70119,13.2142
376302072,3389.0,4.80558,13.2148
259105172,3413.0,4.85228,13.2149
275588184,3537.0,4.77115,13.2154
470159782,3266.0,4.93552,13.2155
366758049,3301.0,4.96647,13.2159
418113443,3435.0,4.9249,13.2162
116760654,3635.0,4.8167,13.2164
21131561,3116.0,4.99148,13.2173
116892570,3721.0,4.72749,13.2179
403315849,3600.0,4.72886,13.2186
301263681,3183.0,4.98221,13.219
117756340,3509.0,4.74779,13.2194
368311581,3545.0,4.7826,13.2206
408621252,3663.0,4.85924,13.2213
441740483,3162.0,5.03651,13.222
428475704,3500.0,4.84752,13.2221
22662013,3152.0,4.9456,13.2222
236715662,3367.0,4.91042,13.2222
116215087,3378.0,4.87041,13.223
259297155,3307.0,5.01463,13.2233
376546856,3741.0,4.79123,13.2234
317146439,3463.0,4.89457,13.2236
77222077,3540.0,4.95033,13.2236
459979376,3248.0,4.92121,13.225
317653193,3561.0,4.77098,13.2252
399787571,3334.0,4.82303,13.2254
264301493,3330.0,4.86111,13.2262
369237946,3480.0,4.85118,13.2264
229458022,3534.0,4.82291,13.2277
117530896,3468.0,4.78959,13.228
316742010,3809.0,4.68736,13.2298
249949656,3827.0,4.71925,13.23
245632093,3805.0,4.69634,13.2304
320323745,3362.0,5.02845,13.231
348236072,3698.0,4.69929,13.2311
390327926,3719.0,4.73003,13.2312
251228236,3865.0,4.71235,13.2324
435271383,3614.0,4.79167,13.2326
81756642,3744.0,4.78665,13.2337
233198578,3229.0,4.98695,13.2352
229707739,3266.0,4.95377,13.2353
285174855,3304.0,4.92703,13.2354
251679090,3436.0,4.82423,13.2362
338161043,3582.0,4.78474,13.2363
389839182,3149.0,5.04888,13.2383
284715921,3671.0,4.77654,13.2401
229590398,3480.0,4.76931,13.2416
302389521,3680.0,4.73195,13.2419
327188003,3106.0,5.03892,13.2426
331783673,3532.0,4.90217,13.2426
367143562,3207.0,5.00931,13.2433
233547261,3376.0,4.83558,13.2434
283938946,3665.0,4.72191,13.2435
237103326,3401.0,4.89612,13.2438
82492546,3404.0,4.76847,13.2461
288382789,3336.0,4.91675,13.2461
364119764,3404.0,4.97267,13.2463
323302481,3255.0,4.95601,13.2463
417665325,3391.0,4.76743,13.2472
232611886,3329.0,4.88017,13.2481
427955370,3576.0,4.76181,13.2481
441799761,3337.0,5.0063,13.2481
461447613,3403.0,4.85028,13.2487
12108208,3432.0,4.80963,13.2489
272327409,3393.0,4.87432,13.2495
279354494,3193.0,4.99482,13.2498
259112139,3623.0,4.81345,13.2504
450146920,3528.0,4.79717,13.2505
353818721,3578.0,4.86189,13.251
54798080,3407.0,4.75178,13.2518
389693586,3535.0,4.82786,13.2519
230123559,3348.0,4.80914,13.2524
280321486,3515.0,4.83343,13.2524
250827915,3308.0,4.9094,13.2536
285676593,3325.0,4.80968,13.2549
82005465,3403.0,4.81311,13.2562
351391253,3420.0,4.93745,13.2566
392537357,3463.0,4.83441,13.2566
353605197,3391.0,4.76201,13.2574
288382046,3179.0,4.97596,13.2575
353872908,3291.0,4.94012,13.2576
299331951,3304.0,4.83256,13.258
379630464,3430.0,4.76886,13.2592
349293478,3275.0,4.98752,13.2592
377165060,3397.0,4.81318,13.2597
282793647,3358.0,4.84256,13.2601
230079112,3296.0,4.87229,13.2609
199610766,3485.0,4.87162,13.2613
192375601,3408.0,4.92988,13.2614
249923938,3522.0,4.73253,13.2617
245465997,3612.0,4.72597,13.2617
356369613,3504.0,4.81563,13.2627
219846123,3565.0,4.81269,13.2627
370065236,3162.0,4.93645,13.2629
