TIC_ID,P_true,A,P_LS,P_ACF,P_final,Flag,Recovered,Harmonic_FP,LS_Power,Mode
356701213,1.0,0.02,0.9974326059050044,0.9999999999990905,0.9974326059050044,Match,True,False,0.019641229268349675,injected
356701213,2.0,0.002,1.9912865197334664,1.9166666666649235,1.9912865197334664,Match,True,False,0.002175451069944226,injected
356701213,2.0,0.005,1.9912865197334664,1.999999999998181,1.9912865197334664,Match,True,False,0.005298193873001126,injected
356701213,2.0,0.01,1.9912865197334664,1.999999999998181,1.9912865197334664,Match,True,False,0.00974936239263018,injected
356701213,2.0,0.02,1.9912865197334664,1.999999999998181,1.9912865197334664,Match,True,False,0.019578667476012522,injected
356701213,3.0,0.002,3.0662983425414314,2.9999999999972715,3.0662983425414314,Match,True,False,0.0019228020485949043,injected
356701213,3.0,0.005,2.981580966999227,2.9999999999972715,2.981580966999227,Match,True,False,0.0052214555226072264,injected
356701213,3.0,0.01,2.981580966999227,2.9999999999972715,2.981580966999227,Match,True,False,0.009664127857453792,injected
356701213,3.0,0.02,2.981580966999227,2.9999999999972715,2.981580966999227,Match,True,False,0.020266420348144774,injected
356701213,5.0,0.002,4.862327909887352,4.583333333329165,4.862327909887352,Match,True,False,0.0021354419270678674,injected
356701213,5.0,0.005,5.091743119266048,4.9999999999954525,5.091743119266048,Match,True,False,0.0056092938165099296,injected
356701213,5.0,0.01,5.091743119266048,4.916666666662195,5.091743119266048,Match,True,False,0.009710103288136089,injected
356701213,5.0,0.02,5.091743119266048,4.9999999999954525,5.091743119266048,Match,True,False,0.019913282834618896,injected
356701213,7.0,0.002,7.602739726027388,7.416666666659921,7.602739726027388,Match,True,False,0.0020109365278284824,injected
356701213,7.0,0.005,7.102376599634362,7.083333333326891,7.102376599634362,Match,True,False,0.0050316143315399155,injected
356701213,7.0,0.01,7.102376599634362,6.8333333333271185,7.102376599634362,Match,True,False,0.009898139637011529,injected
356701213,7.0,0.02,7.102376599634362,6.666666666660603,7.102376599634362,Match,True,False,0.01942741927240335,injected
356701213,10.0,0.002,10.585831062670293,,10.585831062670293,LS_only,True,False,0.0024184630592637814,injected
356701213,10.0,0.005,10.585831062670293,19.166666666649235,19.166666666649235,Harmonic_Corrected,False,True,0.005661648701076237,injected
356701213,10.0,0.01,9.640198511166245,10.583333333323708,9.640198511166245,Match,True,False,0.009734385005194064,injected
356701213,10.0,0.02,10.585831062670293,10.666666666656965,10.585831062670293,Match,True,False,0.018923638909197543,injected
356701213,12.0,0.002,10.585831062670293,10.999999999989996,10.585831062670293,Match,False,False,0.0013355442375319305,injected
356701213,12.0,0.005,11.737160120845916,12.499999999988631,11.737160120845916,Match,True,False,0.003544149816453725,injected
356701213,12.0,0.01,11.737160120845916,12.499999999988631,11.737160120845916,Match,True,False,0.008677748023232297,injected
356701213,12.0,0.02,11.737160120845916,12.416666666655374,11.737160120845916,Match,True,False,0.021171339571419336,injected
